time,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,ec00,ec06,ec12,ec18,spot_fr,spot_uk,spot_be,spot_nl,imb_uk,uk_nl_spot_delta,uk_fr_spot_delta,uk_be_spot_delta,uk_spot_delta,ec00_delta,ec00_lag,ec00_06_delta,ec06_12_delta,ec12_18_delta,shifted_dir,imb_vol,cons,vol_dir,spread
2021-05-25 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2816.73,2563.67,2782.34,2645.09,77.09,106.96,77.09,77.09,32.75,29.87,29.87,29.87,15.54,39.25,-188.63,253.06,-218.67,137.25,1.0,206.464,33302.5,1,-74.21
2021-05-25 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2656.27,2403.65,2539.89,2440.21,69.83,84.95,74.71,62.04,97.5,22.91,15.12,10.24,2.35,-72.43,-160.46,252.62,-136.24,99.68,1.0,55.675999999999995,31996.5,1,12.549999999999997
2021-05-25 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2627.77,2283.13,2235.55,2141.12,74.34,92.62,83.0,83.0,96.9,9.62,18.28,9.62,-5.47,-474.56,-28.5,344.64,47.58,94.43,1.0,-211.7665,29648.0,0,4.280000000000001
2021-05-25 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2772.44,2204.34,2047.8,2052.38,56.43,81.64,57.53,57.53,96.95,24.11,25.21,24.11,-5.0,-849.19,144.67,568.1,156.54,-4.58,1.0,295.2615,26102.0,1,15.310000000000002
2021-05-26 00:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043.49,2128.77,2069.54,2104.71,53.61,85.72,54.63,54.75,96.9,30.97,32.11,31.09,8.55,-2380.74,-728.95,-85.28,59.23,-35.17,-1.0,282.0385,23840.0,1,11.180000000000007
2021-05-26 01:00:00+00:00,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.45,2143.5,2065.0,2096.42,51.15,84.65,51.15,51.15,96.95,33.5,33.5,33.5,16.59,-2563.72,-8.04,-108.05,78.5,-31.42,-1.0,230.29,23552.0,1,12.299999999999997
2021-05-26 02:00:00+00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2333.23,2372.68,2357.64,2309.52,52.28,79.71,52.28,52.28,73.45,27.43,27.43,27.43,25.57,-2556.64,297.78,-39.45,15.04,48.12,-1.0,138.144,23395.5,1,-6.259999999999991
2021-05-26 03:00:00+00:00,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2556.54,2604.76,2645.18,2526.59,59.74,71.91,59.74,59.74,96.95,12.17,12.17,12.17,19.47,-2654.9,223.31,-48.22,-40.42,118.59,1.0,177.2955,22751.5,1,25.040000000000006
2021-05-26 04:00:00+00:00,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2777.68,2853.62,2875.74,2780.19,76.68,71.92,76.68,76.68,96.95,-4.76,-4.76,-4.76,7.52,-2754.48,221.14,-75.94,-22.12,95.55,1.0,36.2265,22546.5,1,25.03
2021-05-26 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2904.9,3101.84,3103.1,3022.98,84.59,85.15,84.59,84.59,109.45,0.56,0.56,0.56,-0.7,-2922.13,127.22,-196.94,-1.26,80.12,1.0,92.364,23599.0,1,24.299999999999997
2021-05-26 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3377.38,3532.69,3617.02,3577.46,90.0,93.64,96.18,84.75,107.45,8.89,3.64,-2.54,10.95,-2987.6,472.48,-155.31,-84.33,39.56,1.0,126.76,27895.0,1,13.810000000000002
2021-05-26 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4081.27,4185.5,4371.18,4417.51,84.67,95.16,94.74,73.57,110.85,21.59,10.49,0.42,11.38,-3119.8,703.89,-104.23,-185.68,-46.33,1.0,489.23300000000006,32486.0,1,15.689999999999998
2021-05-26 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4764.39,5105.98,5204.6,5265.3,76.59,90.77,80.8,68.87,104.5,21.9,14.18,9.97,7.5,-2925.78,683.12,-341.59,-98.62,-60.7,1.0,530.438,34393.0,1,13.730000000000004
2021-05-26 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4993.76,5457.07,5260.56,5390.36,74.04,80.3,76.35,70.78,96.0,9.52,6.26,3.95,1.63,-2387.18,229.37,-463.31,196.51,-129.8,1.0,617.4839999999999,35694.0,1,15.700000000000003
2021-05-26 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5110.09,5146.07,5286.34,5335.42,69.61,79.0,70.87,61.02,96.0,17.98,9.39,8.13,-2.99,-2184.04,116.33,-35.98,-140.27,-49.08,1.0,290.95,36069.0,1,17.0
2021-05-26 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5205.33,5321.59,5510.69,5611.59,60.03,89.34,60.03,60.03,96.0,29.31,29.31,29.31,-0.13,-1748.69,95.24,-116.26,-189.1,-100.9,1.0,137.0265,36471.0,1,6.659999999999997
2021-05-26 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5682.68,5711.53,5817.21,6071.68,53.86,79.0,53.86,53.86,67.38,25.14,25.14,25.14,0.94,-966.59,477.35,-28.85,-105.68,-254.47,1.0,161.5725,37036.5,1,-11.620000000000005
2021-05-26 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5806.68,5736.86,5823.07,5883.12,53.56,78.99,53.56,53.56,37.51,25.43,25.43,25.43,-2.11,-444.16,124.0,69.82,-86.21,-60.05,1.0,275.65999999999997,36485.5,1,-41.48
2021-05-26 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5632.98,5435.59,5361.6,5447.98,54.17,76.31,54.17,54.17,37.83,22.14,22.14,22.14,3.35,8.41,-173.7,197.39,73.99,-86.38,1.0,17.2885,35179.0,1,-38.480000000000004
2021-05-26 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4801.46,4744.29,4853.8,4706.59,60.65,79.0,60.65,60.65,38.07,18.35,18.35,18.35,-3.34,-23.05,-831.52,57.17,-109.51,147.21,1.0,-383.45,34849.5,0,-40.93
2021-05-26 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4298.48,4227.29,4322.15,4029.89,74.52,108.8,74.52,74.52,38.15,34.28,34.28,34.28,16.44,-86.4,-502.98,71.19,-94.86,292.26,1.0,-172.9735,35820.0,0,-70.65
2021-05-26 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3564.66,3654.07,3551.45,3366.65,80.0,115.83,80.0,80.0,40.35,35.83,35.83,35.83,3.09,-168.67,-733.82,-89.41,102.62,184.8,1.0,-63.2,36581.5,0,-75.47999999999999
2021-05-26 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2718.79,2804.24,2824.39,2782.41,80.0,111.76,80.0,80.0,118.98,31.76,31.76,31.76,5.14,-553.28,-845.87,-85.45,-20.15,41.98,1.0,-183.925,35826.0,0,7.219999999999999
2021-05-26 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2296.43,2212.91,2551.63,2535.13,77.26,105.84,77.26,77.26,124.0,28.58,28.58,28.58,5.01,-708.93,-422.36,83.52,-338.72,16.5,-1.0,-40.877500000000005,34619.0,0,18.159999999999997
2021-05-26 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2099.14,1991.22,2399.04,2274.68,81.27,101.41,87.08,76.25,101.88,25.16,20.14,14.33,-5.55,-717.59,-197.29,107.92,-407.82,124.36,-1.0,67.2875,32767.0,1,0.46999999999999886
2021-05-26 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2082.42,2000.85,2407.45,2107.07,81.3,88.29,101.53,60.0,92.5,28.29,6.99,-13.24,3.34,-573.85,-16.72,81.57,-406.6,300.38,1.0,306.8865,31360.0,1,4.209999999999994
2021-05-26 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1949.19,1919.04,2361.82,1972.25,66.32,90.59,72.27,60.13,69.08,30.46,24.27,18.32,-2.03,-678.58,-133.23,30.15,-442.78,389.57,1.0,320.08000000000004,28790.0,1,-21.510000000000005
2021-05-26 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1833.97,1799.64,2304.16,1928.15,58.15,84.75,58.15,58.15,38.2,26.6,26.6,26.6,3.11,-938.47,-115.22,34.33,-504.52,376.01,1.0,131.8275,25580.0,1,-46.55
2021-05-27 00:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1869.98,1827.07,1970.22,1862.9,56.37,81.45,56.37,56.37,45.69,25.08,25.08,25.08,-4.27,-173.51,36.01,42.91,-143.15,107.32,1.0,-84.313,23495.5,0,-35.760000000000005
2021-05-27 01:00:00+00:00,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1902.88,1834.01,1975.77,1896.4,52.71,81.33,52.71,52.71,44.38,28.62,28.62,28.62,-3.32,-132.57,32.9,68.87,-141.76,79.37,1.0,-166.005,23124.0,0,-36.949999999999996
2021-05-27 02:00:00+00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995.16,1929.61,2067.85,1961.15,52.9,79.09,52.9,52.9,87.99,26.19,26.19,26.19,-0.62,-338.07,92.28,65.55,-138.24,106.7,-1.0,-63.327,22843.0,0,8.899999999999991
2021-05-27 03:00:00+00:00,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043.78,2005.1,2107.07,2075.63,60.75,79.08,60.75,60.75,51.92,18.33,18.33,18.33,7.17,-512.76,48.62,38.68,-101.97,31.44,1.0,-130.66049999999998,22361.5,0,-27.159999999999997
2021-05-27 04:00:00+00:00,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.36,2120.06,2326.61,2213.53,77.0,82.46,77.0,77.0,24.28,5.46,5.46,5.46,10.54,-712.32,21.58,-54.7,-206.55,113.08,1.0,99.6595,22238.5,1,-58.17999999999999
2021-05-27 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2185.55,2216.53,2455.91,2372.5,87.23,92.89,90.0,84.47,104.35,8.42,5.66,2.89,7.74,-719.35,120.19,-30.98,-239.38,83.41,1.0,-257.753,23044.5,0,11.459999999999994
2021-05-27 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2810.64,2770.72,2953.49,3004.83,91.24,96.16,96.07,86.45,113.8,9.71,4.92,0.09,2.52,-566.74,625.09,39.92,-182.77,-51.34,1.0,-517.6904999999999,27540.5,0,17.64
2021-05-27 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3666.51,3565.37,3650.29,3754.28,84.21,113.34,88.67,79.79,76.03,33.55,29.13,24.67,18.18,-414.76,855.87,101.14,-84.92,-103.99,1.0,266.4265,31678.0,1,-37.31
2021-05-27 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4298.29,4293.13,4266.78,4367.02,79.13,108.6,79.13,79.13,85.0,29.47,29.47,29.47,17.83,-466.1,631.78,5.16,26.35,-100.24,1.0,207.809,33819.5,1,-23.599999999999994
2021-05-27 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4567.65,4701.09,4618.34,4648.03,78.07,96.12,78.07,78.07,25.5,18.05,18.05,18.05,15.82,-426.11,269.36,-133.44,82.75,-29.69,1.0,77.83,34917.5,1,-70.62
2021-05-27 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4491.11,4242.77,4079.97,4266.62,74.95,93.05,74.95,74.95,24.63,18.1,18.1,18.1,14.05,-618.98,-76.54,248.34,162.8,-186.65,1.0,29.494500000000002,35398.0,1,-68.42
2021-05-27 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3986.98,4050.95,4135.78,4203.78,65.32,98.63,65.32,65.32,38.25,33.31,33.31,33.31,9.29,-1218.35,-504.13,-63.97,-84.83,-68.0,1.0,-240.73499999999999,35523.5,0,-60.379999999999995
2021-05-27 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3757.36,4154.67,4075.98,4126.95,60.77,87.5,60.77,60.77,19.33,26.73,26.73,26.73,8.5,-1925.32,-229.62,-397.31,78.69,-50.97,-1.0,-252.42150000000004,35950.5,0,-68.17
2021-05-27 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3765.49,3963.04,4079.5,4147.62,60.45,83.06,60.45,60.45,38.83,22.61,22.61,22.61,4.07,-2041.19,8.13,-197.55,-116.46,-68.12,-1.0,-195.24349999999998,35197.0,0,-44.230000000000004
2021-05-27 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3488.78,3497.3,3782.14,3742.34,60.91,83.64,60.91,60.91,24.83,22.73,22.73,22.73,7.33,-2144.2,-276.71,-8.52,-284.84,39.8,-1.0,-273.68399999999997,34069.5,0,-58.81
2021-05-27 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3076.2,3241.61,3324.86,3350.62,69.62,93.74,69.62,69.62,42.38,24.12,24.12,24.12,14.74,-1725.26,-412.58,-165.41,-83.25,-25.76,-1.0,-361.48299999999995,33570.5,0,-51.35999999999999
2021-05-27 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2605.31,2656.63,2659.04,2602.2,79.96,118.58,79.96,79.96,42.65,38.62,38.62,38.62,9.78,-1693.17,-470.89,-51.32,-2.41,56.84,-1.0,-179.662,33918.5,0,-75.93
2021-05-27 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1990.57,2004.42,2005.49,1995.8,85.99,133.51,85.99,85.99,80.0,47.52,47.52,47.52,17.68,-1574.09,-614.74,-13.85,-1.07,9.69,-1.0,-174.92000000000002,34567.0,0,-53.50999999999999
2021-05-27 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1455.23,1458.83,1483.09,1474.76,88.87,124.9,88.87,88.87,108.4,36.03,36.03,36.03,13.14,-1263.56,-535.34,-3.6,-24.26,8.33,1.0,-127.3945,34023.5,0,-16.5
2021-05-27 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1151.96,1099.15,1150.44,1288.25,85.91,118.82,85.91,85.91,111.5,32.91,32.91,32.91,12.98,-1144.47,-303.27,52.81,-51.29,-137.81,1.0,28.071499999999993,32837.5,1,-7.319999999999993
2021-05-27 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1049.26,1002.34,1004.17,1211.46,84.04,113.07,84.04,84.04,63.33,29.03,29.03,29.03,11.66,-1049.88,-102.7,46.92,-1.83,-207.29,1.0,75.4235,31151.0,1,-49.739999999999995
2021-05-27 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1174.25,1135.99,1128.46,1306.59,79.71,94.01,79.71,79.71,51.37,14.3,14.3,14.3,5.72,-908.17,124.99,38.26,7.53,-178.13,1.0,183.39,30228.0,1,-42.64000000000001
2021-05-27 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1410.85,1298.41,1356.15,1380.21,71.34,92.11,71.34,71.34,47.69,20.77,20.77,20.77,1.52,-538.34,236.6,112.44,-57.74,-24.06,-1.0,-15.643,28228.5,0,-44.42
2021-05-27 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1484.82,1394.45,1433.93,1456.87,63.0,79.23,63.0,63.0,65.79,16.23,16.23,16.23,-5.52,-349.15,73.97,90.37,-39.48,-22.94,-1.0,-124.8545,25024.0,0,-13.439999999999998
2021-05-28 00:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1468.76,1419.32,1393.21,1447.45,61.59,76.99,61.59,61.59,80.5,15.4,15.4,15.4,-4.46,-401.22,-16.06,49.44,26.11,-54.24,-1.0,-253.43,22726.5,0,3.510000000000005
2021-05-28 01:00:00+00:00,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341.32,1348.69,1298.57,1342.31,62.03,77.01,62.03,62.03,87.0,14.98,14.98,14.98,-4.32,-561.56,-127.44,-7.37,50.12,-43.74,-1.0,-19.086,22201.0,0,9.989999999999995
2021-05-28 02:00:00+00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.81,1320.67,1241.5,1241.71,64.64,76.45,64.64,64.64,70.95,11.81,11.81,11.81,-2.64,-706.35,-52.51,-31.86,79.17,-0.21,1.0,81.1815,21810.5,1,-5.5
2021-05-28 03:00:00+00:00,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.43,1307.61,1211.26,1141.08,67.93,76.46,67.93,67.93,61.55,8.53,8.53,8.53,-2.62,-820.35,-65.38,-84.18,96.35,70.18,-1.0,417.2795,21184.0,1,-14.909999999999997
2021-05-28 04:00:00+00:00,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.32,1400.49,1309.84,1195.97,81.36,82.67,81.36,81.36,97.0,1.31,1.31,1.31,0.21,-788.04,53.89,-123.17,90.65,113.87,-1.0,-9.5715,21149.0,0,14.329999999999998
2021-05-28 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.33,1626.48,1561.45,1431.74,93.01,93.43,93.01,93.01,66.58,0.42,0.42,0.42,0.54,-680.22,228.01,-121.15,65.03,129.71,1.0,-65.216,21974.0,0,-26.85000000000001
2021-05-28 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.97,1838.47,1798.81,1706.73,92.42,95.69,92.42,92.42,114.36,3.27,3.27,3.27,-0.47,-1045.67,259.64,-73.5,39.66,92.08,1.0,256.60699999999997,25850.5,1,18.67
2021-05-28 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2153.32,2226.49,2321.5,2175.22,84.38,113.36,84.38,84.38,79.05,28.98,28.98,28.98,0.02,-1513.19,388.35,-73.17,-95.01,146.28,-1.0,-10.314500000000002,30646.0,0,-34.31
2021-05-28 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2563.07,2642.33,2790.02,2714.93,76.89,116.55,76.83,55.95,43.18,60.6,39.66,39.72,7.95,-1735.22,409.75,-79.26,-147.69,75.09,-1.0,146.5765,32975.0,1,-73.37
2021-05-28 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2742.13,2877.34,3170.12,3108.91,76.0,114.25,76.0,55.05,41.23,59.2,38.25,38.25,18.13,-1825.52,179.06,-135.21,-292.78,61.21,-1.0,13.788999999999994,34129.0,1,-73.02000000000001
2021-05-28 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2902.89,2824.06,3208.97,3150.44,73.29,113.57,73.29,73.29,41.4,40.28,40.28,40.28,20.52,-1588.22,160.76,78.83,-384.91,58.53,-1.0,-234.8125,34539.0,0,-72.16999999999999
