date,solar,wind_off,wind_on,consumption,spot_prices,imb_volume
2022-03-03 08:15:00,103,2552.87,5598.13,35431.0,338.275,454.274
2022-03-03 08:30:00,435,2412.597,5751.403,36807.0,466.456,652.391
2022-03-03 08:45:00,435,2412.597,5751.403,36807.0,466.456,652.391
2022-03-03 09:00:00,844,2483.488,5807.512,38949.0,388.17,58.562
2022-03-03 09:15:00,844,2483.488,5807.512,38949.0,388.17,58.562
2022-03-03 09:30:00,1070,2678.321,5594.679,39483.0,413.541,98.839
2022-03-03 09:45:00,1070,2678.321,5594.679,39483.0,413.541,98.839
2022-03-03 10:00:00,1240,2910.349,4949.651,40147.0,335.858,-31.152
2022-03-03 10:15:00,1240,2910.349,4949.651,40147.0,335.858,-31.152
2022-03-03 10:30:00,1460,3088.523,4803.477,40113.0,417.286,-56.245
2022-03-03 10:45:00,1460,3088.523,4803.477,40113.0,417.286,-56.245
2022-03-03 11:00:00,1700,3054.522,5003.478,40239.0,379.351,-82.764
2022-03-03 11:15:00,1700,3054.522,5003.478,40239.0,379.351,-82.764
2022-03-03 11:30:00,2100,3233.509,4926.491,40522.0,379.351,-162.052
2022-03-03 11:45:00,2100,3233.509,4926.491,40522.0,379.351,-162.052
2022-03-03 12:00:00,2230,3436.225,4705.775,40744.0,373.31,-94.372
2022-03-03 12:15:00,2230,3436.225,4705.775,40744.0,373.31,-94.372
2022-03-03 12:30:00,2290,3707.897,4475.103,41000.0,373.431,25.09
2022-03-03 12:45:00,2290,3707.897,4475.103,41000.0,373.431,25.09
2022-03-03 13:00:00,2410,3746.305,4239.695,41308.0,440.723,107.188
2022-03-03 13:15:00,2410,3746.305,4239.695,41308.0,440.723,107.188
2022-03-03 13:30:00,2210,3790.297,3885.703,41109.0,432.508,13.497
2022-03-03 13:45:00,2210,3790.297,3885.703,41109.0,432.508,13.497
2022-03-03 14:00:00,2010,3851.23,3301.77,40853.0,447.006,-49.614
2022-03-03 14:15:00,2010,3851.23,3301.77,40853.0,447.006,-49.614
2022-03-03 14:30:00,1630,3746.127,2961.873,40070.0,421.635,-274.534
2022-03-03 14:45:00,1630,3746.127,2961.873,40070.0,421.635,-274.534
2022-03-03 15:00:00,1380,3654.613,2918.387,39736.0,428.642,79.991
2022-03-03 15:15:00,1380,3654.613,2918.387,39736.0,428.642,79.991
2022-03-03 15:30:00,1330,3525.748,2982.252,39093.0,360.021,223.527
2022-03-03 15:45:00,1330,3525.748,2982.252,39093.0,360.021,223.527
2022-03-03 16:00:00,1060,3385.446,2809.554,38962.0,338.999,375.452
2022-03-03 16:15:00,1060,3385.446,2809.554,38962.0,338.999,375.452
2022-03-03 16:30:00,717,3458.384,2487.616,39092.0,387.324,415.679
2022-03-03 16:45:00,717,3458.384,2487.616,39092.0,387.324,415.679
2022-03-03 17:00:00,475,3411.934,2132.066,39381.0,350.356,151.633
2022-03-03 17:15:00,475,3411.934,2132.066,39381.0,350.356,151.633
2022-03-03 17:30:00,227,3444.272,1831.728,39905.0,513.452,120.624
2022-03-03 17:45:00,227,3444.272,1831.728,39905.0,513.452,120.624
2022-03-03 18:00:00,69,3175.397,2034.603,40612.0,427.072,50.733
2022-03-03 18:15:00,69,3175.397,2034.603,40612.0,427.072,50.733
2022-03-03 18:30:00,7,2837.46,2574.54,41349.0,529.641,-244.458
2022-03-03 18:45:00,7,2837.46,2574.54,41349.0,529.641,-244.458
2022-03-03 19:00:00,0,2911.309,2604.691,41693.0,537.373,-11.7
2022-03-03 19:15:00,0,2911.309,2604.691,41693.0,537.373,-11.7
2022-03-03 19:30:00,0,3273.12,2256.88,41753.0,529.641,-155.183
2022-03-03 19:45:00,0,3273.12,2256.88,41753.0,529.641,-155.183
2022-03-03 20:00:00,0,3292.694,2212.306,40756.0,543.656,-133.597
2022-03-03 20:15:00,0,3292.694,2212.306,40756.0,543.656,-133.597
2022-03-03 20:30:00,0,3317.713,2111.287,39649.0,451.838,87.811
2022-03-03 20:45:00,0,3342.731,2086.269,39649.0,451.838,87.811
2022-03-03 21:00:00,0,3367.75,1906.25,38529.0,466.336,240.165
2022-03-03 21:15:00,0,3392.768,1881.232,38529.0,466.336,240.165
2022-03-03 21:30:00,0,3417.787,1647.213,37018.0,350.356,143.014
2022-03-03 21:45:00,0,3442.805,1622.195,37018.0,350.356,143.014
2022-03-03 22:00:00,0,3467.824,1427.176,35402.0,405.809,132.044
2022-03-03 22:15:00,0,3467.824,1427.176,35402.0,405.809,132.044
2022-03-03 22:30:00,0,3393.248,1232.752,33528.0,348.302,80.975
2022-03-03 22:45:00,0,3393.248,1232.752,33528.0,348.302,80.975
2022-03-03 23:00:00,0,3460.246,996.754,31609.0,389.016,291.406
2022-03-03 23:15:00,0,3460.246,996.754,31609.0,389.016,291.406
2022-03-03 23:30:00,0,3408.419,1027.581,29819.0,268.203,149.25
2022-03-03 23:45:00,0,3408.419,1027.581,29819.0,268.203,149.25
2022-03-04 00:00:00,0,3276.728,1238.272,28216.0,371.413,-32.734
2022-03-04 00:15:00,0,3276.728,1238.272,28216.0,371.413,-32.734
2022-03-04 00:30:00,0,3198.583,1322.417,27125.0,318.007,-74.105
2022-03-04 00:45:00,0,3198.583,1322.417,27125.0,318.007,-74.105
2022-03-04 01:00:00,0,3242.48,1331.52,26859.0,271.884,-222.785
2022-03-04 01:15:00,0,3242.48,1331.52,26859.0,271.884,-222.785
2022-03-04 01:30:00,0,3117.161,1441.839,27371.0,338.642,-318.448
2022-03-04 01:45:00,0,3117.161,1441.839,27371.0,338.642,-318.448
2022-03-04 02:00:00,0,3117.487,1351.513,27014.0,335.729,-17.487
2022-03-04 02:15:00,0,3117.487,1351.513,27014.0,335.729,-17.487
2022-03-04 02:30:00,0,3048.723,1419.277,26506.0,321.285,100.914
2022-03-04 02:45:00,0,3048.723,1419.277,26506.0,321.285,100.914
2022-03-04 03:00:00,0,3005.048,1351.952,25828.0,336.7,51.922
2022-03-04 03:15:00,0,3005.048,1351.952,25828.0,336.7,51.922
2022-03-04 03:30:00,0,2952.54,1320.46,25482.0,333.786,29.429
2022-03-04 03:45:00,0,2952.54,1320.46,25482.0,333.786,29.429
2022-03-04 04:00:00,0,2742.015,1218.985,25156.0,340.098,214.471
2022-03-04 04:15:00,0,2742.015,1218.985,25156.0,340.098,214.471
2022-03-04 04:30:00,0,2556.98,1188.02,24745.0,335.0,220.804
2022-03-04 04:45:00,0,2556.98,1188.02,24745.0,335.0,220.804
2022-03-04 05:00:00,0,2495.492,1235.508,24595.0,364.009,80.26
2022-03-04 05:15:00,0,2495.492,1235.508,24595.0,364.009,80.26
2022-03-04 05:30:00,0,2296.022,1383.978,24640.0,358.062,-63.262
2022-03-04 05:45:00,0,2296.022,1383.978,24640.0,358.062,-63.262
2022-03-04 06:00:00,0,2285.149,1194.851,25277.0,378.817,118.432
2022-03-04 06:15:00,0,2274.275,1205.725,25277.0,378.817,118.432
2022-03-04 06:30:00,0,2263.402,1248.598,26511.0,404.185,245.284
2022-03-04 06:45:00,0,2263.402,1248.598,26511.0,404.185,245.284
2022-03-04 07:00:00,0,2152.332,1556.668,29405.0,354.056,247.498
2022-03-04 07:15:00,0,2152.332,1556.668,29405.0,354.056,247.498
2022-03-04 07:30:00,4,2043.375,1644.625,31841.0,408.676,619.162
2022-03-04 07:45:00,4,2043.375,1644.625,31841.0,408.676,619.162
2022-03-04 08:00:00,38,2060.004,1602.996,34977.0,417.537,201.829
2022-03-04 08:15:00,38,2060.004,1602.996,34977.0,417.537,201.829
2022-03-04 08:30:00,198,1986.91,1628.09,36551.0,518.643,260.375
2022-03-04 08:45:00,198,1986.91,1628.09,36551.0,518.643,260.375
2022-03-04 09:00:00,492,1945.488,1589.512,38042.0,437.928,291.718
2022-03-04 09:15:00,492,1945.488,1589.512,38042.0,437.928,291.718
2022-03-04 09:30:00,955,1901.445,1574.555,38705.0,463.538,215.915
2022-03-04 09:45:00,955,1901.445,1574.555,38705.0,463.538,215.915
2022-03-04 10:00:00,1450,1840.188,1618.812,39549.0,458.319,110.167
2022-03-04 10:15:00,1450,1840.188,1618.812,39549.0,458.319,110.167
2022-03-04 10:30:00,1780,1756.701,1734.299,39825.0,438.171,59.383
2022-03-04 10:45:00,1780,1756.701,1734.299,39825.0,438.171,59.383
2022-03-04 11:00:00,2130,1653.329,1974.671,39963.0,451.037,18.896
2022-03-04 11:15:00,2130,1653.329,1974.671,39963.0,451.037,18.896
2022-03-04 11:30:00,2360,1529.806,2223.194,40104.0,419.964,-64.287
2022-03-04 11:45:00,2360,1529.806,2223.194,40104.0,419.964,-64.287
2022-03-04 12:00:00,2490,1555.394,2297.606,40273.0,485.508,-21.15
2022-03-04 12:15:00,2490,1555.394,2297.606,40273.0,485.508,-21.15
2022-03-04 12:30:00,2630,1529.415,2578.585,40316.0,485.508,-276.384
2022-03-04 12:45:00,2630,1529.415,2578.585,40316.0,485.508,-276.384
2022-03-04 13:00:00,2730,1584.364,2638.636,40423.0,498.131,46.61
2022-03-04 13:15:00,2730,1584.364,2638.636,40423.0,498.131,46.61
2022-03-04 13:30:00,2700,1661.93,2578.07,40124.0,485.508,-56.987
2022-03-04 13:45:00,2700,1661.93,2578.07,40124.0,485.508,-56.987
2022-03-04 14:00:00,2520,1756.498,2698.502,39444.0,473.37,-324.37
2022-03-04 14:15:00,2520,1756.498,2698.502,39444.0,473.37,-324.37
2022-03-04 14:30:00,2540,1614.731,2823.269,39005.0,439.384,-204.384
2022-03-04 14:45:00,2540,1614.731,2823.269,39005.0,439.384,-204.384
2022-03-04 15:00:00,2460,1709.444,2892.556,38722.0,405.035,-156.117
2022-03-04 15:15:00,2460,1709.444,2892.556,38722.0,405.035,-156.117
2022-03-04 15:30:00,2400,1534.832,3094.168,38405.0,359.276,-51.488
2022-03-04 15:45:00,2400,1534.832,3094.168,38405.0,359.276,-51.488
2022-03-04 16:00:00,2190,1557.399,3339.601,38202.0,351.993,65.825
2022-03-04 16:15:00,2190,1557.399,3339.601,38202.0,351.993,65.825
2022-03-04 16:30:00,1800,1365.169,3747.831,38282.0,403.214,67.907
2022-03-04 16:45:00,1800,1365.169,3747.831,38282.0,403.214,67.907
2022-03-04 17:00:00,1460,1428.494,3657.506,38922.0,364.653,-22.18
2022-03-04 17:15:00,1460,1491.819,3594.181,38922.0,364.653,-22.18
2022-03-04 17:30:00,895,1555.144,3550.856,39051.0,514.395,-74.058
2022-03-04 17:45:00,895,1555.144,3550.856,39051.0,514.395,-74.058
2022-03-04 18:00:00,312,1491.308,3663.692,39752.0,489.634,45.867
2022-03-04 18:15:00,312,1491.308,3663.692,39752.0,489.634,45.867
2022-03-04 18:30:00,28,1482.724,3604.276,40317.0,581.031,82.475
2022-03-04 18:45:00,28,1482.724,3604.276,40317.0,581.031,82.475
2022-03-04 19:00:00,0,1464.402,3486.598,41021.0,654.464,326.439
2022-03-04 19:15:00,0,1464.402,3486.598,41021.0,654.464,326.439
2022-03-04 19:30:00,0,1368.083,3307.917,40988.0,611.133,360.687
2022-03-04 19:45:00,0,1368.083,3307.917,40988.0,611.133,360.687
2022-03-04 20:00:00,0,1553.219,3064.781,39644.0,621.692,353.027
2022-03-04 20:15:00,0,1553.219,3064.781,39644.0,621.692,353.027
2022-03-04 20:30:00,0,1508.258,3159.742,38421.0,561.854,-26.822
2022-03-04 20:45:00,0,1508.258,3159.742,38421.0,561.854,-26.822
2022-03-04 21:00:00,0,1476.265,3180.735,37336.0,505.656,122.63
2022-03-04 21:15:00,0,1476.265,3180.735,37336.0,505.656,122.63
2022-03-04 21:30:00,0,1595.535,3251.465,35909.0,424.819,140.126
2022-03-04 21:45:00,0,1595.535,3251.465,35909.0,424.819,140.126
2022-03-04 22:00:00,0,1691.581,3280.419,34428.0,457.955,-156.665
2022-03-04 22:15:00,0,1691.581,3280.419,34428.0,457.955,-156.665
2022-03-04 22:30:00,0,1861.475,2880.525,33071.0,388.649,103.823
2022-03-04 22:45:00,0,1861.475,2880.525,33071.0,388.649,103.823
2022-03-04 23:00:00,0,1911.752,2699.248,31538.0,463.417,273.921
2022-03-04 23:15:00,0,1962.03,2648.97,31538.0,463.417,273.921
2022-03-04 23:30:00,0,2012.307,2655.693,29954.0,342.283,202.351
2022-03-04 23:45:00,0,2012.307,2655.693,29954.0,342.283,202.351
2022-03-05 00:00:00,0,1957.525,2602.475,28326.0,446.667,140.069
2022-03-05 00:15:00,0,1957.525,2602.475,28326.0,446.667,140.069
2022-03-05 00:30:00,0,1888.348,2814.652,27117.0,384.765,203.076
2022-03-05 00:45:00,0,1888.348,2814.652,27117.0,384.765,203.076
2022-03-05 01:00:00,0,1862.236,3082.764,26820.0,381.123,-53.136
2022-03-05 01:15:00,0,1862.236,3082.764,26820.0,381.123,-53.136
2022-03-05 01:30:00,0,1850.512,3411.488,27245.0,388.406,-480.873
2022-03-05 01:45:00,0,1850.512,3411.488,27245.0,388.406,-480.873
2022-03-05 02:00:00,0,1831.39,3546.61,26586.0,421.906,-615.21
2022-03-05 02:15:00,0,1831.39,3546.61,26586.0,421.906,-615.21
2022-03-05 02:30:00,0,2041.654,3570.346,25955.0,390.834,-545.162
2022-03-05 02:45:00,0,2041.654,3570.346,25955.0,390.834,-545.162
2022-03-05 03:00:00,0,2145.328,3497.672,25321.0,400.544,-287.791
2022-03-05 03:15:00,0,2145.328,3497.672,25321.0,400.544,-287.791
2022-03-05 03:30:00,0,2169.193,3798.807,25030.0,372.87,-531.757
2022-03-05 03:45:00,0,2169.193,3798.807,25030.0,372.87,-531.757
2022-03-05 04:00:00,0,2303.134,3702.866,24430.0,389.377,-447.301
2022-03-05 04:15:00,0,2303.134,3702.866,24430.0,389.377,-447.301
2022-03-05 04:30:00,0,2296.531,3807.469,24004.0,342.647,-402.094
2022-03-05 04:45:00,0,2296.531,3807.469,24004.0,342.647,-402.094
2022-03-05 05:00:00,0,2338.888,3748.112,23702.0,364.131,-162.874
2022-03-05 05:15:00,0,2381.245,3705.755,23702.0,364.131,-162.874
2022-03-05 05:30:00,0,2423.602,3590.398,23444.0,354.906,-381.439
2022-03-05 05:45:00,0,2423.602,3590.398,23444.0,354.906,-381.439
2022-03-05 06:00:00,0,2439.558,3685.442,23830.0,347.623,-451.0
2022-03-05 06:15:00,0,2439.558,3685.442,23830.0,347.623,-451.0
2022-03-05 06:30:00,0,2344.508,3921.492,24135.0,390.834,-553.33
2022-03-05 06:45:00,0,2344.508,3921.492,24135.0,390.834,-553.33
2022-03-05 07:00:00,0,2343.064,4063.936,25609.0,373.416,-390.787
2022-03-05 07:15:00,0,2341.619,4065.381,25609.0,373.416,-390.787
2022-03-05 07:30:00,0,2340.175,4128.825,26596.0,400.544,-399.828
2022-03-05 07:45:00,0,2340.175,4128.825,26596.0,400.544,-399.828
2022-03-05 08:00:00,139,2327.129,4267.871,28239.0,371.413,-159.875
2022-03-05 08:15:00,139,2327.129,4267.871,28239.0,371.413,-159.875
2022-03-05 08:30:00,663,2400.166,4209.834,29818.0,480.774,88.052
2022-03-05 08:45:00,663,2400.166,4209.834,29818.0,480.774,88.052
2022-03-05 09:00:00,1220,2368.092,4034.908,31933.0,400.544,114.324
2022-03-05 09:15:00,1220,2368.092,4034.908,31933.0,400.544,114.324
2022-03-05 09:30:00,1900,2388.139,4226.861,33489.0,473.37,88.515
2022-03-05 09:45:00,1900,2388.139,4226.861,33489.0,473.37,88.515
2022-03-05 10:00:00,2370,2252.007,4581.993,34746.0,411.589,-56.127
2022-03-05 10:15:00,2370,2252.007,4581.993,34746.0,411.589,-56.127
2022-03-05 10:30:00,2680,2344.593,4440.407,35429.0,449.095,-76.623
2022-03-05 10:45:00,2680,2344.593,4440.407,35429.0,449.095,-76.623
2022-03-05 11:00:00,3230,2460.932,4395.068,36203.0,478.225,-273.751
2022-03-05 11:15:00,3230,2460.932,4395.068,36203.0,478.225,-273.751
2022-03-05 11:30:00,3290,2317.151,4757.849,36172.0,431.131,-334.113
2022-03-05 11:45:00,3290,2317.151,4757.849,36172.0,431.131,-334.113
2022-03-05 12:00:00,3490,2273.755,4792.245,36284.0,442.662,-289.898
2022-03-05 12:15:00,3490,2273.755,4792.245,36284.0,442.662,-289.898
2022-03-05 12:30:00,3480,2210.369,5031.631,36256.0,442.662,-429.798
2022-03-05 12:45:00,3480,2210.369,5031.631,36256.0,442.662,-429.798
2022-03-05 13:00:00,3630,2303.207,4979.793,36407.0,478.225,-475.582
2022-03-05 13:15:00,3630,2303.207,4979.793,36407.0,478.225,-475.582
2022-03-05 13:30:00,3630,2361.95,4780.05,36199.0,468.515,-261.357
2022-03-05 13:45:00,3630,2361.95,4780.05,36199.0,468.515,-261.357
2022-03-05 14:00:00,3600,2499.725,4642.275,35746.0,468.515,-178.562
2022-03-05 14:15:00,3600,2499.725,4642.275,35746.0,468.515,-178.562
2022-03-05 14:30:00,3320,2518.239,4670.761,35147.0,402.243,-180.208
2022-03-05 14:45:00,3320,2518.239,4670.761,35147.0,402.243,-180.208
2022-03-05 15:00:00,3040,2543.704,4818.296,34696.0,400.544,189.812
2022-03-05 15:15:00,3040,2543.704,4818.296,34696.0,400.544,189.812
2022-03-05 15:30:00,2650,2866.744,4891.256,34286.0,417.537,58.186
2022-03-05 15:45:00,2650,2866.744,4891.256,34286.0,417.537,58.186
2022-03-05 16:00:00,2350,2900.488,5285.512,34182.0,400.544,-13.286
2022-03-05 16:15:00,2350,2900.488,5285.512,34182.0,400.544,-13.286
2022-03-05 16:30:00,1720,3022.395,5140.605,34125.0,419.964,72.778
2022-03-05 16:45:00,1720,3144.302,5018.698,34125.0,419.964,72.778
2022-03-05 17:00:00,1230,3266.209,4897.791,34760.0,400.544,271.186
2022-03-05 17:15:00,1230,3266.209,4897.791,34760.0,400.544,271.186
2022-03-05 17:30:00,752,3486.859,4642.141,35753.0,496.432,384.833
2022-03-05 17:45:00,752,3486.859,4642.141,35753.0,496.432,384.833
2022-03-05 18:00:00,244,3690.434,4586.566,36809.0,411.71,284.7
2022-03-05 18:15:00,244,3690.434,4586.566,36809.0,411.71,284.7
2022-03-05 18:30:00,30,3819.017,4212.983,37567.0,582.609,336.425
2022-03-05 18:45:00,30,3819.017,4212.983,37567.0,582.609,336.425
2022-03-05 19:00:00,0,4071.706,3848.294,38486.0,570.471,211.858
2022-03-05 19:15:00,0,4071.706,3848.294,38486.0,570.471,211.858
2022-03-05 19:30:00,0,4049.339,3668.661,38289.0,570.471,88.917
2022-03-05 19:45:00,0,4049.339,3668.661,38289.0,570.471,88.917
2022-03-05 20:00:00,0,4049.552,3339.448,37295.0,630.553,141.608
2022-03-05 20:15:00,0,4049.552,3339.448,37295.0,630.553,141.608
2022-03-05 20:30:00,0,4049.301,3417.699,36217.0,400.544,156.079
2022-03-05 20:45:00,0,4049.301,3417.699,36217.0,400.544,156.079
2022-03-05 21:00:00,0,3990.82,3658.18,35245.0,439.384,-23.658
2022-03-05 21:15:00,0,3990.82,3658.18,35245.0,439.384,-23.658
2022-03-05 21:30:00,0,4145.697,3818.303,34108.0,400.544,-415.642
2022-03-05 21:45:00,0,4145.697,3818.303,34108.0,400.544,-415.642
2022-03-05 22:00:00,0,4247.362,3976.638,32844.0,493.64,-662.897
2022-03-05 22:15:00,0,4247.362,3976.638,32844.0,493.64,-662.897
2022-03-05 22:30:00,0,4368.807,3932.193,31529.0,399.33,-175.786
2022-03-05 22:45:00,0,4490.252,3810.748,31529.0,399.33,-175.786
2022-03-05 23:00:00,0,4611.697,3463.303,30168.0,431.131,-148.838
2022-03-05 23:15:00,0,4611.697,3463.303,30168.0,431.131,-148.838
2022-03-05 23:30:00,0,4745.782,3203.218,28897.0,339.127,-411.478
2022-03-05 23:45:00,0,4745.782,3203.218,28897.0,339.127,-411.478
2022-03-06 00:00:00,0,4646.683,3229.317,27624.0,428.218,-249.875
2022-03-06 00:15:00,0,4646.683,3229.317,27624.0,428.218,-249.875
2022-03-06 00:30:00,0,4660.374,3208.626,26549.0,400.544,-101.978
2022-03-06 00:45:00,0,4660.374,3208.626,26549.0,400.544,-101.978
2022-03-06 01:00:00,0,4635.734,3150.266,26406.0,388.406,-69.101
2022-03-06 01:15:00,0,4635.734,3150.266,26406.0,388.406,-69.101
2022-03-06 01:30:00,0,4639.449,2894.551,26827.0,438.171,-217.154
2022-03-06 01:45:00,0,4639.449,2894.551,26827.0,438.171,-217.154
2022-03-06 02:00:00,0,4639.66,2749.34,26433.0,431.131,-181.325
2022-03-06 02:15:00,0,4639.66,2749.34,26433.0,431.131,-181.325
2022-03-06 02:30:00,0,4529.648,2749.352,25664.0,400.544,-107.875
2022-03-06 02:45:00,0,4529.648,2749.352,25664.0,400.544,-107.875
2022-03-06 03:00:00,0,4437.832,2585.168,25207.0,400.544,36.249
2022-03-06 03:15:00,0,4437.832,2585.168,25207.0,400.544,36.249
2022-03-06 03:30:00,0,4548.31,2092.69,24931.0,382.337,178.513
2022-03-06 03:45:00,0,4548.31,2092.69,24931.0,382.337,178.513
2022-03-06 04:00:00,0,4358.259,2363.741,24462.0,370.2,53.201
2022-03-06 04:15:00,0,4358.259,2363.741,24462.0,370.2,53.201
2022-03-06 04:30:00,0,4145.466,2889.534,23910.0,351.993,-255.721
2022-03-06 04:45:00,0,4145.466,2889.534,23910.0,351.993,-255.721
2022-03-06 05:00:00,0,4064.229,3068.771,23708.0,356.848,-570.889
2022-03-06 05:15:00,0,4064.229,3068.771,23708.0,356.848,-570.889
2022-03-06 05:30:00,0,4171.071,3165.929,23456.0,351.993,-700.269
2022-03-06 05:45:00,0,4171.071,3165.929,23456.0,351.993,-700.269
2022-03-06 06:00:00,0,4281.769,2855.231,23576.0,364.131,-393.339
2022-03-06 06:15:00,0,4281.769,2855.231,23576.0,364.131,-393.339
2022-03-06 06:30:00,0,4498.141,2545.859,23938.0,366.558,-442.287
2022-03-06 06:45:00,0,4498.141,2545.859,23938.0,366.558,-442.287
2022-03-06 07:00:00,0,4439.965,2726.035,24886.0,383.551,-385.838
2022-03-06 07:15:00,0,4439.965,2726.035,24886.0,383.551,-385.838
2022-03-06 07:30:00,2,4247.66,2602.34,25439.0,383.551,-44.295
2022-03-06 07:45:00,2,4247.66,2602.34,25439.0,383.551,-44.295
2022-03-06 08:00:00,116,4303.241,2642.759,26642.0,370.078,-54.032
2022-03-06 08:15:00,116,4303.241,2642.759,26642.0,370.078,-54.032
2022-03-06 08:30:00,546,4169.026,2687.974,28115.0,404.306,185.906
2022-03-06 08:45:00,546,4169.026,2687.974,28115.0,404.306,185.906
2022-03-06 09:00:00,1160,4110.703,2651.297,29824.0,400.544,-269.315
2022-03-06 09:15:00,1160,4110.703,2651.297,29824.0,400.544,-269.315
2022-03-06 09:30:00,1780,4115.002,2885.998,31266.0,485.508,-195.668
2022-03-06 09:45:00,1780,4119.3,2881.7,31266.0,485.508,-195.668
2022-03-06 10:00:00,2310,4123.599,2924.401,32706.0,415.109,-277.296
2022-03-06 10:15:00,2310,4123.599,2924.401,32706.0,415.109,-277.296
2022-03-06 10:30:00,2730,3987.031,3007.969,33762.0,415.109,-314.314
2022-03-06 10:45:00,2730,3987.031,3007.969,33762.0,415.109,-314.314
2022-03-06 11:00:00,3560,4113.757,2627.243,34905.0,438.171,-284.177
2022-03-06 11:15:00,3560,4113.757,2627.243,34905.0,438.171,-284.177
2022-03-06 11:30:00,3300,4085.102,2235.898,34916.0,397.388,-181.031
2022-03-06 11:45:00,3300,4085.102,2235.898,34916.0,397.388,-181.031
2022-03-06 12:00:00,3580,3766.798,2465.202,35282.0,423.363,-39.552
2022-03-06 12:15:00,3580,3766.798,2465.202,35282.0,423.363,-39.552
2022-03-06 12:30:00,3590,3303.021,2814.979,35465.0,432.951,-43.563
2022-03-06 12:45:00,3590,3303.021,2814.979,35465.0,432.951,-43.563
2022-03-06 13:00:00,3770,3217.532,2820.468,36180.0,461.232,-282.083
2022-03-06 13:15:00,3770,3217.532,2820.468,36180.0,461.232,-282.083
2022-03-06 13:30:00,3750,3154.59,2693.41,36140.0,461.232,-356.637
2022-03-06 13:45:00,3750,3154.59,2693.41,36140.0,461.232,-356.637
2022-03-06 14:00:00,3560,3214.462,2585.538,35534.0,510.875,-458.389
2022-03-06 14:15:00,3560,3214.462,2585.538,35534.0,510.875,-458.389
2022-03-06 14:30:00,3790,3271.118,2646.882,35382.0,462.567,-486.524
2022-03-06 14:45:00,3790,3271.118,2646.882,35382.0,462.567,-486.524
2022-03-06 15:00:00,3540,3258.331,2924.669,34920.0,453.707,-608.851
2022-03-06 15:15:00,3540,3258.331,2924.669,34920.0,453.707,-608.851
2022-03-06 15:30:00,3460,3295.032,2887.968,34775.0,468.515,-656.89
2022-03-06 15:45:00,3460,3295.032,2887.968,34775.0,468.515,-656.89
2022-03-06 16:00:00,3020,3254.0,2932.0,34888.0,424.819,-416.03
2022-03-06 16:15:00,3020,3254.0,2932.0,34888.0,424.819,-416.03
2022-03-06 16:30:00,2500,3332.782,2915.218,35235.0,424.819,-102.651
2022-03-06 16:45:00,2500,3332.782,2915.218,35235.0,424.819,-102.651
2022-03-06 17:00:00,1910,3335.842,2927.158,36095.0,395.81,17.022
2022-03-06 17:15:00,1910,3335.842,2927.158,36095.0,395.81,17.022
2022-03-06 17:30:00,1190,3414.263,2856.737,37130.0,529.203,123.312
2022-03-06 17:45:00,1190,3414.263,2856.737,37130.0,529.203,123.312
2022-03-06 18:00:00,472,3548.359,2627.641,38155.0,491.576,96.736
2022-03-06 18:15:00,472,3548.359,2627.641,38155.0,491.576,96.736
2022-03-06 18:30:00,43,3631.275,2370.725,38727.0,599.238,312.606
2022-03-06 18:45:00,43,3631.275,2370.725,38727.0,599.238,312.606
2022-03-06 19:00:00,0,3556.088,2465.912,39590.0,667.573,231.442
2022-03-06 19:15:00,0,3556.088,2465.912,39590.0,667.573,231.442
2022-03-06 19:30:00,1,3360.284,2536.716,39824.0,649.366,82.6
2022-03-06 19:45:00,1,3360.284,2536.716,39824.0,649.366,82.6
2022-03-06 20:00:00,0,3464.831,2530.169,39015.0,606.884,184.304
2022-03-06 20:15:00,0,3464.831,2530.169,39015.0,606.884,184.304
2022-03-06 20:30:00,0,3465.306,2566.694,37790.0,485.508,25.006
2022-03-06 20:45:00,0,3465.306,2566.694,37790.0,485.508,25.006
2022-03-06 21:00:00,0,3335.602,2619.398,37094.0,461.232,153.292
2022-03-06 21:15:00,0,3335.602,2619.398,37094.0,461.232,153.292
2022-03-06 21:30:00,0,3576.399,2406.601,35496.0,398.48,-66.82
2022-03-06 21:45:00,0,3576.399,2406.601,35496.0,398.48,-66.82
2022-03-06 22:00:00,0,3449.279,2705.721,34084.0,418.75,-169.672
2022-03-06 22:15:00,0,3449.279,2705.721,34084.0,418.75,-169.672
2022-03-06 22:30:00,0,3181.878,2857.122,32562.0,365.102,-48.223
2022-03-06 22:45:00,0,3181.878,2857.122,32562.0,365.102,-48.223
2022-03-06 23:00:00,0,3190.996,3054.004,30797.0,400.422,-261.105
2022-03-06 23:15:00,0,3190.996,3054.004,30797.0,400.422,-261.105
2022-03-06 23:30:00,0,3096.427,2979.573,29251.0,347.381,-614.396
2022-03-06 23:45:00,0,3096.427,2979.573,29251.0,347.381,-614.396
2022-03-07 00:00:00,0,2675.76,2879.24,27525.0,447.806,-502.646
2022-03-07 00:15:00,0,2675.76,2879.24,27525.0,447.806,-502.646
2022-03-07 00:30:00,0,2787.357,2736.643,26380.0,377.61,-255.523
2022-03-07 00:45:00,0,2787.357,2736.643,26380.0,377.61,-255.523
2022-03-07 01:00:00,0,2331.875,3167.125,26245.0,389.713,-194.292
2022-03-07 01:15:00,0,2331.875,3167.125,26245.0,389.713,-194.292
2022-03-07 01:30:00,0,2356.306,3103.694,26873.0,457.61,-362.654
2022-03-07 01:45:00,0,2356.306,3103.694,26873.0,457.61,-362.654
